GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
25009210100,2003,2101,"Essex County, Massachusetts",7223.57,1.65,74,2.51,396.29,73230.94,254438.87,14.61,96.07,0.61,0.84,0.06,1.68,0,0.6,0.15,,,,,0,0,0
25009210100,2004,2101,"Essex County, Massachusetts",7223.57,1.65,78,2.51,396.29,73230.94,254438.87,14.61,96.07,0.61,0.84,0.06,1.68,0,0.6,0.15,,,,,0,0,0
25009210100,2005,2101,"Essex County, Massachusetts",8080.44,4.9,81,10.54,1153.58,82161.99,425172.2,40.59,90.04,0,3.22,0,1.93,0,1.65,3.17,,,,,0,0,0
25009210100,2006,2101,"Essex County, Massachusetts",8080.44,4.9,85,10.54,1153.58,82161.99,425172.2,40.59,90.04,0,3.22,0,1.93,0,1.65,3.17,,,,,0,0,0
25009210100,2007,2101,"Essex County, Massachusetts",8080.44,4.9,89,10.54,1153.58,82161.99,425172.2,40.59,90.04,0,3.22,0,1.93,0,1.65,3.17,,,,,0,0,0
25009210100,2008,2101,"Essex County, Massachusetts",8080.44,4.9,93,10.54,1153.58,82161.99,425172.2,40.59,90.04,0,3.22,0,1.93,0,1.65,3.17,,,,,0,0,0
25009210100,2009,2101,"Essex County, Massachusetts",8080.44,4.9,97,10.54,1153.58,82161.99,425172.2,40.59,90.04,0,3.22,0,1.93,0,1.65,3.17,,,,,0,0,0
25009210100,2010,2101,"Essex County, Massachusetts",6948,2.32,101,4.09,1008,89000,372300,19.4,94.62,0.53,2.19,0.07,1.91,0,0.56,0.12,4,4,3.96,3.96,1,0,0
25009210100,2011,2101,"Essex County, Massachusetts",6437,3.16,104,6.67,,93059,385000,14.9,90.21,0.4,7.19,0,1.4,0,0.78,0.02,8,6,5.79,7.72,1,0,0
25009210100,2012,2101,"Essex County, Massachusetts",6437,3.16,106,6.67,,93059,385000,14.9,90.21,0.4,7.19,0,1.4,0,0.78,0.02,6,5,4.7,5.64,1,0,0
25009210100,2013,2101,"Essex County, Massachusetts",6437,3.16,109,6.67,,93059,385000,14.9,90.21,0.4,7.19,0,1.4,0,0.78,0.02,9,4,3.67,8.26,1,0,0
25009210100,2014,2101,"Essex County, Massachusetts",6437,3.16,112,6.67,,93059,385000,14.9,90.21,0.4,7.19,0,1.4,0,0.78,0.02,11,5,4.48,9.85,1,0,0
25009210100,2015,2101,"Essex County, Massachusetts",6437,3.16,114,6.67,,93059,385000,14.9,90.21,0.4,7.19,0,1.4,0,0.78,0.02,5,1,0.87,4.37,1,0,0
25009210100,2016,2101,"Essex County, Massachusetts",6437,3.16,117,6.67,,93059,385000,14.9,90.21,0.4,7.19,0,1.4,0,0.78,0.02,2,1,0.85,1.71,1,0,0
25009210200,2000,2102,"Essex County, Massachusetts",5711.35,2.47,91,4.56,684.2,71900.2,240992.23,45.48,95.95,0.72,1.06,0,1.55,0.02,0.7,0,,,,,0,0,0
25009210200,2001,2102,"Essex County, Massachusetts",5711.35,2.47,94,4.56,684.2,71900.2,240992.23,45.48,95.95,0.72,1.06,0,1.55,0.02,0.7,0,,,,,0,0,0
25009210200,2002,2102,"Essex County, Massachusetts",5711.35,2.47,96,4.56,684.2,71900.2,240992.23,45.48,95.95,0.72,1.06,0,1.55,0.02,0.7,0,6,6,6.23,6.23,1,0,0
25009210200,2003,2102,"Essex County, Massachusetts",5711.35,2.47,99,4.56,684.2,71900.2,240992.23,45.48,95.95,0.72,1.06,0,1.55,0.02,0.7,0,,,,,0,0,0
25009210200,2004,2102,"Essex County, Massachusetts",5711.35,2.47,102,4.56,684.2,71900.2,240992.23,45.48,95.95,0.72,1.06,0,1.55,0.02,0.7,0,,,,,0,0,0
25009210200,2005,2102,"Essex County, Massachusetts",6007.33,0,104,2.69,870.64,84870.02,383892.75,13.61,93.23,0.6,1.01,0,2.59,0,2.57,0,,,,,0,0,0
25009210200,2006,2102,"Essex County, Massachusetts",6007.33,0,107,2.69,870.64,84870.02,383892.75,13.61,93.23,0.6,1.01,0,2.59,0,2.57,0,,,,,0,0,0
25009210200,2007,2102,"Essex County, Massachusetts",6007.33,0,110,2.69,870.64,84870.02,383892.75,13.61,93.23,0.6,1.01,0,2.59,0,2.57,0,,,,,0,0,0
25009210200,2008,2102,"Essex County, Massachusetts",6007.33,0,113,2.69,870.64,84870.02,383892.75,13.61,93.23,0.6,1.01,0,2.59,0,2.57,0,,,,,0,0,0
25009210200,2009,2102,"Essex County, Massachusetts",6007.33,0,115,2.69,870.64,84870.02,383892.75,13.61,93.23,0.6,1.01,0,2.59,0,2.57,0,,,,,0,0,0
25009210200,2010,2102,"Essex County, Massachusetts",5384,3.22,118,6.01,1074,95053,367400,12.8,94.19,1.19,1.91,0.15,1.54,0,0.87,0.15,5,5,4.24,4.24,1,0,0
25009210200,2011,2102,"Essex County, Massachusetts",5237,4.95,120,3.47,1519,95889,360800,50,97.27,0.59,0.27,0,0.11,0,0.65,1.11,5,3,2.49,4.16,1,0,0
25009210200,2012,2102,"Essex County, Massachusetts",5237,4.95,123,3.47,1519,95889,360800,50,97.27,0.59,0.27,0,0.11,0,0.65,1.11,5,2,1.63,4.08,1,0,0
25009210200,2013,2102,"Essex County, Massachusetts",5237,4.95,125,3.47,1519,95889,360800,50,97.27,0.59,0.27,0,0.11,0,0.65,1.11,18,9,7.2,14.4,1,0,0
25009210200,2014,2102,"Essex County, Massachusetts",5237,4.95,127,3.47,1519,95889,360800,50,97.27,0.59,0.27,0,0.11,0,0.65,1.11,6,2,1.57,4.71,1,0,0
25009210200,2015,2102,"Essex County, Massachusetts",5237,4.95,130,3.47,1519,95889,360800,50,97.27,0.59,0.27,0,0.11,0,0.65,1.11,13,6,4.63,10.03,1,0,0
25009210200,2016,2102,"Essex County, Massachusetts",5237,4.95,132,3.47,1519,95889,360800,50,97.27,0.59,0.27,0,0.11,0,0.65,1.11,5,1,0.76,3.79,1,0,0
25009210300,2000,2103,"Essex County, Massachusetts",5997.29,6.69,419,17.22,881,57329,230200,25.6,95.35,0.7,0.88,0.02,2.18,0,0.67,0.2,,,,,0,0,0
25009210300,2001,2103,"Essex County, Massachusetts",5997.29,6.69,593,17.22,881,57329,230200,25.6,95.35,0.7,0.88,0.02,2.18,0,0.67,0.2,,,,,0,0,0
25009210300,2002,2103,"Essex County, Massachusetts",5997.29,6.69,767,17.22,881,57329,230200,25.6,95.35,0.7,0.88,0.02,2.18,0,0.67,0.2,10,9,1.17,1.3,1,0,0
25009210300,2003,2103,"Essex County, Massachusetts",5997.29,6.69,941,17.22,881,57329,230200,25.6,95.35,0.7,0.88,0.02,2.18,0,0.67,0.2,,,,,0,0,0
25009210300,2004,2103,"Essex County, Massachusetts",5997.29,6.69,1115,17.22,881,57329,230200,25.6,95.35,0.7,0.88,0.02,2.18,0,0.67,0.2,,,,,0,0,0
25009210300,2005,2103,"Essex County, Massachusetts",7621.47,2.35,1290,41.05,1711,53500,334500,50,94.4,1.19,1.05,0.1,2.61,0,0.64,0,,,,,0,0,0
25009210300,2006,2103,"Essex County, Massachusetts",7621.47,2.35,1464,41.05,1711,53500,334500,50,94.4,1.19,1.05,0.1,2.61,0,0.64,0,,,,,0,0,0
25009210300,2007,2103,"Essex County, Massachusetts",7621.47,2.35,1638,41.05,1711,53500,334500,50,94.4,1.19,1.05,0.1,2.61,0,0.64,0,,,,,0,0,0
25009210300,2008,2103,"Essex County, Massachusetts",7621.47,2.35,1812,41.05,1711,53500,334500,50,94.4,1.19,1.05,0.1,2.61,0,0.64,0,,,,,0,0,0
25009210300,2009,2103,"Essex County, Massachusetts",7621.47,2.35,1986,41.05,1711,53500,334500,50,94.4,1.19,1.05,0.1,2.61,0,0.64,0,,,,,0,0,0
25009210300,2010,2103,"Essex County, Massachusetts",9110,3.35,2160,47.29,1669,60313,301100,36.5,89.42,2.67,3.71,0.05,2.85,0.03,0.88,0.38,45,43,1.99,2.08,1,0,0
25009210300,2011,2103,"Essex County, Massachusetts",8448,4.09,2197,48.56,1800,51110,291400,42,91.44,2.05,1.15,0,2.83,0.01,1.1,1.42,40,31,1.41,1.82,1,0,0
25009210300,2012,2103,"Essex County, Massachusetts",8448,4.09,2235,48.56,1800,51110,291400,42,91.44,2.05,1.15,0,2.83,0.01,1.1,1.42,92,45,2.01,4.12,1,0,0
25009210300,2013,2103,"Essex County, Massachusetts",8448,4.09,2272,48.56,1800,51110,291400,42,91.44,2.05,1.15,0,2.83,0.01,1.1,1.42,139,41,1.8,6.12,1,0,0
25009210300,2014,2103,"Essex County, Massachusetts",8448,4.09,2309,48.56,1800,51110,291400,42,91.44,2.05,1.15,0,2.83,0.01,1.1,1.42,119,45,1.95,5.15,1,0,0
25009210300,2015,2103,"Essex County, Massachusetts",8448,4.09,2347,48.56,1800,51110,291400,42,91.44,2.05,1.15,0,2.83,0.01,1.1,1.42,120,47,2,5.11,1,0,0
25009210300,2016,2103,"Essex County, Massachusetts",8448,4.09,2384,48.56,1800,51110,291400,42,91.44,2.05,1.15,0,2.83,0.01,1.1,1.42,148,42,1.76,6.21,1,0,0
25009210400,2000,2104,"Essex County, Massachusetts",6641.14,4.11,1060,39.78,811.22,51966.78,212617.67,22.79,93.61,1,1.98,0.14,1.6,0,1.42,0.26,,,,,0,0,0
25009210400,2001,2104,"Essex County, Massachusetts",6641.14,4.11,1056,39.78,811.22,51966.78,212617.67,22.79,93.61,1,1.98,0.14,1.6,0,1.42,0.26,,,,,0,0,0
25009210400,2002,2104,"Essex County, Massachusetts",6641.14,4.11,1052,39.78,811.22,51966.78,212617.67,22.79,93.61,1,1.98,0.14,1.6,0,1.42,0.26,14,10,0.95,1.33,1,0,0
25009210400,2003,2104,"Essex County, Massachusetts",6641.14,4.11,1049,39.78,811.22,51966.78,212617.67,22.79,93.61,1,1.98,0.14,1.6,0,1.42,0.26,,,,,0,0,0
25009210400,2004,2104,"Essex County, Massachusetts",6641.14,4.11,1045,39.78,811.22,51966.78,212617.67,22.79,93.61,1,1.98,0.14,1.6,0,1.42,0.26,,,,,0,0,0
25009210400,2005,2104,"Essex County, Massachusetts",6907.67,0.95,1041,31.67,1137.19,77172,374852.16,27.42,91.67,1.77,2.88,0,2.34,0,0.19,1.14,,,,,0,0,0
25009210400,2006,2104,"Essex County, Massachusetts",6907.67,0.95,1037,31.67,1137.19,77172,374852.16,27.42,91.67,1.77,2.88,0,2.34,0,0.19,1.14,,,,,0,0,0
25009210400,2007,2104,"Essex County, Massachusetts",6907.67,0.95,1033,31.67,1137.19,77172,374852.16,27.42,91.67,1.77,2.88,0,2.34,0,0.19,1.14,,,,,0,0,0
25009210400,2008,2104,"Essex County, Massachusetts",6907.67,0.95,1030,31.67,1137.19,77172,374852.16,27.42,91.67,1.77,2.88,0,2.34,0,0.19,1.14,,,,,0,0,0
25009210400,2009,2104,"Essex County, Massachusetts",6907.67,0.95,1026,31.67,1137.19,77172,374852.16,27.42,91.67,1.77,2.88,0,2.34,0,0.19,1.14,,,,,0,0,0
25009210400,2010,2104,"Essex County, Massachusetts",6823,0,1022,36.13,1169,75872,340300,29.8,88.47,2.14,4.92,0.07,2.37,0.03,1.04,0.95,5,3,0.29,0.49,1,0,0
25009210400,2011,2104,"Essex County, Massachusetts",7292,2.82,1031,36.34,1238,64125,330800,32.4,89.92,4.26,4.58,0,1.23,0,0,0,19,17,1.65,1.84,1,0,0
25009210400,2012,2104,"Essex County, Massachusetts",7292,2.82,1041,36.34,1238,64125,330800,32.4,89.92,4.26,4.58,0,1.23,0,0,0,30,16,1.54,2.88,1,0,0
25009210400,2013,2104,"Essex County, Massachusetts",7292,2.82,1050,36.34,1238,64125,330800,32.4,89.92,4.26,4.58,0,1.23,0,0,0,31,9,0.86,2.95,1,0,0
25009210400,2014,2104,"Essex County, Massachusetts",7292,2.82,1059,36.34,1238,64125,330800,32.4,89.92,4.26,4.58,0,1.23,0,0,0,28,10,0.94,2.64,1,0,0
25009210400,2015,2104,"Essex County, Massachusetts",7292,2.82,1069,36.34,1238,64125,330800,32.4,89.92,4.26,4.58,0,1.23,0,0,0,33,18,1.68,3.09,1,0,0
25009210400,2016,2104,"Essex County, Massachusetts",7292,2.82,1078,36.34,1238,64125,330800,32.4,89.92,4.26,4.58,0,1.23,0,0,0,31,17,1.58,2.88,1,0,0
25009210500,2000,2105,"Essex County, Massachusetts",6348.61,2.49,253,11.21,797.99,66190.21,197097.84,34.1,95.45,0.83,0.96,0.03,1.42,0.02,1.09,0.2,,,,,0,0,0
25009210500,2001,2105,"Essex County, Massachusetts",6348.61,2.49,259,11.21,797.99,66190.21,197097.84,34.1,95.45,0.83,0.96,0.03,1.42,0.02,1.09,0.2,,,,,0,0,0
25009210500,2002,2105,"Essex County, Massachusetts",6348.61,2.49,265,11.21,797.99,66190.21,197097.84,34.1,95.45,0.83,0.96,0.03,1.42,0.02,1.09,0.2,9,7,2.64,3.4,1,0,0
25009210500,2003,2105,"Essex County, Massachusetts",6348.61,2.49,270,11.21,797.99,66190.21,197097.84,34.1,95.45,0.83,0.96,0.03,1.42,0.02,1.09,0.2,,,,,0,0,0
25009210500,2004,2105,"Essex County, Massachusetts",6348.61,2.49,276,11.21,797.99,66190.21,197097.84,34.1,95.45,0.83,0.96,0.03,1.42,0.02,1.09,0.2,,,,,0,0,0
25009210500,2005,2105,"Essex County, Massachusetts",6349.67,3.28,282,8.84,1098.98,74182.15,369197.87,50,90.14,4.42,3.37,0,2.08,0,0,0,,,,,0,0,0
25009210500,2006,2105,"Essex County, Massachusetts",6349.67,3.28,288,8.84,1098.98,74182.15,369197.87,50,90.14,4.42,3.37,0,2.08,0,0,0,,,,,0,0,0
25009210500,2007,2105,"Essex County, Massachusetts",6349.67,3.28,294,8.84,1098.98,74182.15,369197.87,50,90.14,4.42,3.37,0,2.08,0,0,0,,,,,0,0,0
25009210500,2008,2105,"Essex County, Massachusetts",6349.67,3.28,299,8.84,1098.98,74182.15,369197.87,50,90.14,4.42,3.37,0,2.08,0,0,0,,,,,0,0,0
25009210500,2009,2105,"Essex County, Massachusetts",6349.67,3.28,305,8.84,1098.98,74182.15,369197.87,50,90.14,4.42,3.37,0,2.08,0,0,0,,,,,0,0,0
25009210500,2010,2105,"Essex County, Massachusetts",6438,1.04,311,13.18,1241,78666,335200,26,92.73,1.62,3.18,0.06,1.48,0,0.76,0.17,10,9,2.89,3.22,1,0,0
25009210500,2011,2105,"Essex County, Massachusetts",6617,2.23,316,11.62,1331,83858,353000,24.4,92.63,0.41,3.42,0,2.39,0,1.16,0,8,8,2.53,2.53,1,0,0
25009210500,2012,2105,"Essex County, Massachusetts",6617,2.23,322,11.62,1331,83858,353000,24.4,92.63,0.41,3.42,0,2.39,0,1.16,0,6,4,1.24,1.87,1,0,0
25009210500,2013,2105,"Essex County, Massachusetts",6617,2.23,327,11.62,1331,83858,353000,24.4,92.63,0.41,3.42,0,2.39,0,1.16,0,12,3,0.92,3.67,1,0,0
25009210500,2014,2105,"Essex County, Massachusetts",6617,2.23,332,11.62,1331,83858,353000,24.4,92.63,0.41,3.42,0,2.39,0,1.16,0,8,3,0.9,2.41,1,0,0
25009210500,2015,2105,"Essex County, Massachusetts",6617,2.23,338,11.62,1331,83858,353000,24.4,92.63,0.41,3.42,0,2.39,0,1.16,0,7,5,1.48,2.07,1,0,0
25009210500,2016,2105,"Essex County, Massachusetts",6617,2.23,343,11.62,1331,83858,353000,24.4,92.63,0.41,3.42,0,2.39,0,1.16,0,8,4,1.17,2.33,1,0,0
25009210600,2000,2106,"Essex County, Massachusetts",4034.44,6.25,463,29.82,665.99,49813.19,183401.03,22.1,92.83,0.74,4.44,0.05,0.37,0,1.39,0.17,,,,,0,0,0
25009210600,2001,2106,"Essex County, Massachusetts",4034.44,6.25,468,29.82,665.99,49813.19,183401.03,22.1,92.83,0.74,4.44,0.05,0.37,0,1.39,0.17,,,,,0,0,0
25009210600,2002,2106,"Essex County, Massachusetts",4034.44,6.25,474,29.82,665.99,49813.19,183401.03,22.1,92.83,0.74,4.44,0.05,0.37,0,1.39,0.17,8,6,1.27,1.69,1,0,0
25009210600,2003,2106,"Essex County, Massachusetts",4034.44,6.25,479,29.82,665.99,49813.19,183401.03,22.1,92.83,0.74,4.44,0.05,0.37,0,1.39,0.17,,,,,0,0,0
25009210600,2004,2106,"Essex County, Massachusetts",4034.44,6.25,484,29.82,665.99,49813.19,183401.03,22.1,92.83,0.74,4.44,0.05,0.37,0,1.39,0.17,,,,,0,0,0
25009210600,2005,2106,"Essex County, Massachusetts",4345.5,15.22,489,30.58,902.01,68772.6,340198.58,30.3,92.2,0,7.07,0,0.74,0,0,0,,,,,0,0,0
25009210600,2006,2106,"Essex County, Massachusetts",4345.5,15.22,495,30.58,902.01,68772.6,340198.58,30.3,92.2,0,7.07,0,0.74,0,0,0,,,,,0,0,0
25009210600,2007,2106,"Essex County, Massachusetts",4345.5,15.22,500,30.58,902.01,68772.6,340198.58,30.3,92.2,0,7.07,0,0.74,0,0,0,,,,,0,0,0
25009210600,2008,2106,"Essex County, Massachusetts",4345.5,15.22,505,30.58,902.01,68772.6,340198.58,30.3,92.2,0,7.07,0,0.74,0,0,0,,,,,0,0,0
25009210600,2009,2106,"Essex County, Massachusetts",4345.5,15.22,511,30.58,902.01,68772.6,340198.58,30.3,92.2,0,7.07,0,0.74,0,0,0,,,,,0,0,0
25009210600,2010,2106,"Essex County, Massachusetts",4095,8.51,516,31.22,898,57434,328700,27.5,85.79,1.78,9.3,0.17,0.83,0,1.51,0.61,15,10,1.94,2.91,1,0,0
25009210600,2011,2106,"Essex County, Massachusetts",4563,8.31,521,41.69,1098,57383,320700,32.2,67.43,4.4,26.01,0,0.46,0,1.69,0,11,8,1.54,2.11,1,0,0
25009210600,2012,2106,"Essex County, Massachusetts",4563,8.31,526,41.69,1098,57383,320700,32.2,67.43,4.4,26.01,0,0.46,0,1.69,0,31,10,1.9,5.89,1,0,0
25009210600,2013,2106,"Essex County, Massachusetts",4563,8.31,531,41.69,1098,57383,320700,32.2,67.43,4.4,26.01,0,0.46,0,1.69,0,21,9,1.69,3.95,1,0,0
25009210600,2014,2106,"Essex County, Massachusetts",4563,8.31,536,41.69,1098,57383,320700,32.2,67.43,4.4,26.01,0,0.46,0,1.69,0,18,9,1.68,3.36,1,0,0
25009210600,2015,2106,"Essex County, Massachusetts",4563,8.31,541,41.69,1098,57383,320700,32.2,67.43,4.4,26.01,0,0.46,0,1.69,0,31,15,2.77,5.73,1,0,0
25009210600,2016,2106,"Essex County, Massachusetts",4563,8.31,546,41.69,1098,57383,320700,32.2,67.43,4.4,26.01,0,0.46,0,1.69,0,24,7,1.28,4.4,1,0,0
25009210700,2000,2107,"Essex County, Massachusetts",4074.14,8.91,887,55.77,693.23,44951.2,165510.29,22.91,78.81,1.58,13.4,0.22,1.44,0,2.88,1.67,,,,,0,0,0
25009210700,2001,2107,"Essex County, Massachusetts",4074.14,8.91,886,55.77,693.23,44951.2,165510.29,22.91,78.81,1.58,13.4,0.22,1.44,0,2.88,1.67,,,,,0,0,0
25009210700,2002,2107,"Essex County, Massachusetts",4074.14,8.91,884,55.77,693.23,44951.2,165510.29,22.91,78.81,1.58,13.4,0.22,1.44,0,2.88,1.67,38,24,2.71,4.3,1,0,0
25009210700,2003,2107,"Essex County, Massachusetts",4074.14,8.91,883,55.77,693.23,44951.2,165510.29,22.91,78.81,1.58,13.4,0.22,1.44,0,2.88,1.67,,,,,0,0,0
25009210700,2004,2107,"Essex County, Massachusetts",4074.14,8.91,882,55.77,693.23,44951.2,165510.29,22.91,78.81,1.58,13.4,0.22,1.44,0,2.88,1.67,,,,,0,0,0
25009210700,2005,2107,"Essex County, Massachusetts",3678.72,6.14,881,50.61,951.47,55132.06,314572.96,31.6,70.98,2.74,16.2,0,1.82,0,0.85,7.4,,,,,0,0,0
25009210700,2006,2107,"Essex County, Massachusetts",3678.72,6.14,879,50.61,951.47,55132.06,314572.96,31.6,70.98,2.74,16.2,0,1.82,0,0.85,7.4,,,,,0,0,0
25009210700,2007,2107,"Essex County, Massachusetts",3678.72,6.14,878,50.61,951.47,55132.06,314572.96,31.6,70.98,2.74,16.2,0,1.82,0,0.85,7.4,,,,,0,0,0
25009210700,2008,2107,"Essex County, Massachusetts",3678.72,6.14,877,50.61,951.47,55132.06,314572.96,31.6,70.98,2.74,16.2,0,1.82,0,0.85,7.4,,,,,0,0,0
25009210700,2009,2107,"Essex County, Massachusetts",3678.72,6.14,875,50.61,951.47,55132.06,314572.96,31.6,70.98,2.74,16.2,0,1.82,0,0.85,7.4,,,,,0,0,0
25009210700,2010,2107,"Essex County, Massachusetts",4001,7.79,874,54.83,1030,49906,315700,34.2,69.53,3.07,18.67,0.07,2.07,0,1.97,4.6,21,19,2.17,2.4,1,0,0
25009210700,2011,2107,"Essex County, Massachusetts",4520,11.36,886,62.24,1040,46955,269200,30.1,68.23,1.53,23.61,0,1.02,0,3.21,2.41,29,28,3.16,3.27,1,0,0
25009210700,2012,2107,"Essex County, Massachusetts",4520,11.36,897,62.24,1040,46955,269200,30.1,68.23,1.53,23.61,0,1.02,0,3.21,2.41,33,26,2.9,3.68,1,0,0
25009210700,2013,2107,"Essex County, Massachusetts",4520,11.36,909,62.24,1040,46955,269200,30.1,68.23,1.53,23.61,0,1.02,0,3.21,2.41,39,18,1.98,4.29,1,0,0
25009210700,2014,2107,"Essex County, Massachusetts",4520,11.36,920,62.24,1040,46955,269200,30.1,68.23,1.53,23.61,0,1.02,0,3.21,2.41,37,14,1.52,4.02,1,0,0
25009210700,2015,2107,"Essex County, Massachusetts",4520,11.36,932,62.24,1040,46955,269200,30.1,68.23,1.53,23.61,0,1.02,0,3.21,2.41,43,17,1.83,4.62,1,0,0
25009210700,2016,2107,"Essex County, Massachusetts",4520,11.36,943,62.24,1040,46955,269200,30.1,68.23,1.53,23.61,0,1.02,0,3.21,2.41,44,20,2.12,4.67,1,0,0
25009210800,2000,2108,"Essex County, Massachusetts",4091.01,14.47,1485,75.92,544,26915.03,148300.03,27.2,81.2,0.64,11.61,0.37,0.76,0,4.86,0.56,,,,,0,0,0
25009210800,2001,2108,"Essex County, Massachusetts",4091.01,14.47,1496,75.92,544,26915.03,148300.03,27.2,81.2,0.64,11.61,0.37,0.76,0,4.86,0.56,,,,,0,0,0
25009210800,2002,2108,"Essex County, Massachusetts",4091.01,14.47,1506,75.92,544,26915.03,148300.03,27.2,81.2,0.64,11.61,0.37,0.76,0,4.86,0.56,43,26,1.73,2.85,1,0,0
25009210800,2003,2108,"Essex County, Massachusetts",4091.01,14.47,1517,75.92,544,26915.03,148300.03,27.2,81.2,0.64,11.61,0.37,0.76,0,4.86,0.56,,,,,0,0,0
25009210800,2004,2108,"Essex County, Massachusetts",4091.01,14.47,1527,75.92,544,26915.03,148300.03,27.2,81.2,0.64,11.61,0.37,0.76,0,4.86,0.56,,,,,0,0,0
25009210800,2005,2108,"Essex County, Massachusetts",4405,13.82,1538,69.42,736,31673.04,337100.03,28.6,74.42,0,19.73,0,4.95,0,0.91,0,,,,,0,0,0
25009210800,2006,2108,"Essex County, Massachusetts",4405,13.82,1549,69.42,736,31673.04,337100.03,28.6,74.42,0,19.73,0,4.95,0,0.91,0,,,,,0,0,0
25009210800,2007,2108,"Essex County, Massachusetts",4405,13.82,1559,69.42,736,31673.04,337100.03,28.6,74.42,0,19.73,0,4.95,0,0.91,0,,,,,0,0,0
25009210800,2008,2108,"Essex County, Massachusetts",4405,13.82,1570,69.42,736,31673.04,337100.03,28.6,74.42,0,19.73,0,4.95,0,0.91,0,,,,,0,0,0
25009210800,2009,2108,"Essex County, Massachusetts",4405,13.82,1580,69.42,736,31673.04,337100.03,28.6,74.42,0,19.73,0,4.95,0,0.91,0,,,,,0,0,0
25009210800,2010,2108,"Essex County, Massachusetts",4569,12.23,1591,70.62,767,38295,288400,30.7,73.8,2.78,16.17,0.04,1.47,0,1.73,4.01,29,20,1.26,1.82,1,0,0
25009210800,2011,2108,"Essex County, Massachusetts",4810,22.79,1605,75.93,903,31563,232900,29.7,73.6,4.05,15.05,0,2.95,0,2.1,2.25,40,26,1.62,2.49,1,0,0
25009210800,2012,2108,"Essex County, Massachusetts",4810,22.79,1619,75.93,903,31563,232900,29.7,73.6,4.05,15.05,0,2.95,0,2.1,2.25,41,18,1.11,2.53,1,0,0
25009210800,2013,2108,"Essex County, Massachusetts",4810,22.79,1634,75.93,903,31563,232900,29.7,73.6,4.05,15.05,0,2.95,0,2.1,2.25,60,21,1.29,3.67,1,0,0
25009210800,2014,2108,"Essex County, Massachusetts",4810,22.79,1648,75.93,903,31563,232900,29.7,73.6,4.05,15.05,0,2.95,0,2.1,2.25,70,26,1.58,4.25,1,0,0
25009210800,2015,2108,"Essex County, Massachusetts",4810,22.79,1662,75.93,903,31563,232900,29.7,73.6,4.05,15.05,0,2.95,0,2.1,2.25,56,25,1.5,3.37,1,0,0
25009210800,2016,2108,"Essex County, Massachusetts",4810,22.79,1676,75.93,903,31563,232900,29.7,73.6,4.05,15.05,0,2.95,0,2.1,2.25,43,27,1.61,2.57,1,0,0
25009210900,2000,2109,"Essex County, Massachusetts",4049.23,6.63,635,38.07,601.01,43981.57,191401.13,23.1,94.13,0.74,2.1,0.05,0.49,0,1.92,0.57,,,,,0,0,0
25009210900,2001,2109,"Essex County, Massachusetts",4049.23,6.63,635,38.07,601.01,43981.57,191401.13,23.1,94.13,0.74,2.1,0.05,0.49,0,1.92,0.57,,,,,0,0,0
25009210900,2002,2109,"Essex County, Massachusetts",4049.23,6.63,634,38.07,601.01,43981.57,191401.13,23.1,94.13,0.74,2.1,0.05,0.49,0,1.92,0.57,9,6,0.95,1.42,1,0,0
25009210900,2003,2109,"Essex County, Massachusetts",4049.23,6.63,634,38.07,601.01,43981.57,191401.13,23.1,94.13,0.74,2.1,0.05,0.49,0,1.92,0.57,,,,,0,0,0
25009210900,2004,2109,"Essex County, Massachusetts",4049.23,6.63,634,38.07,601.01,43981.57,191401.13,23.1,94.13,0.74,2.1,0.05,0.49,0,1.92,0.57,,,,,0,0,0
25009210900,2005,2109,"Essex County, Massachusetts",3794.73,2.37,633,41.03,806.01,54567.24,359601.32,30.6,93.32,0,4.1,0,1.76,0,0.82,0,,,,,0,0,0
25009210900,2006,2109,"Essex County, Massachusetts",3794.73,2.37,633,41.03,806.01,54567.24,359601.32,30.6,93.32,0,4.1,0,1.76,0,0.82,0,,,,,0,0,0
25009210900,2007,2109,"Essex County, Massachusetts",3794.73,2.37,633,41.03,806.01,54567.24,359601.32,30.6,93.32,0,4.1,0,1.76,0,0.82,0,,,,,0,0,0
25009210900,2008,2109,"Essex County, Massachusetts",3794.73,2.37,633,41.03,806.01,54567.24,359601.32,30.6,93.32,0,4.1,0,1.76,0,0.82,0,,,,,0,0,0
25009210900,2009,2109,"Essex County, Massachusetts",3794.73,2.37,632,41.03,806.01,54567.24,359601.32,30.6,93.32,0,4.1,0,1.76,0,0.82,0,,,,,0,0,0
25009210900,2010,2109,"Essex County, Massachusetts",3883,2.87,632,38.99,1098,60446,338100,32.4,89.36,1.36,5.43,0.15,0.59,0,1.7,1.39,5,5,0.79,0.79,1,0,0
25009210900,2011,2109,"Essex County, Massachusetts",4141,6.77,645,37.35,1108,61065,336400,31,86.62,0.63,8.74,0,1.64,0,2.1,0.27,12,10,1.55,1.86,1,0,0
25009210900,2012,2109,"Essex County, Massachusetts",4141,6.77,657,37.35,1108,61065,336400,31,86.62,0.63,8.74,0,1.64,0,2.1,0.27,9,6,0.91,1.37,1,0,0
